labeller_id,qa_id,story_name,section_id,section,source,split,question,answer,readability,relevancy_q,relevancy_a,readability_new,relevancy_q_new,relevancy_a_new,diff_readability,diff_relevancy_q,diff_relevancy_a
3,673,the-corpse-watchers,82,"about a week after, the second daughter went to seek her fortune, andshe didn't care for her mother's blessing no more nor her sister, andthe very same thing happened to her. she was left a grey flag by theside of the other.at last the youngest went off in search of the other two, and she tookcare to carry her mother's blessing with her. she shared her dinner withthe poor woman on the road, and she told her that she would watch overher.well, she got lodging in the same place as the others, and agreed tomind the corpse. she sat up by the fire, with the dog and cat, andamused herself with some apples and nuts the mistress had given her. shethought it a pity that the man under the table was a corpse, he was sohandsome.but at last he got up, and, says he, ""all alone, fair maid?"" and shewasn't long about an answer:  all alone i am not,  i've little dog douse, and pussy, my cat;  i've apples to roast and nuts to crack,  and all alone i am not.""ho, ho!"" says he, ""you're a girl of courage, though you wouldn't haveenough to follow me. i am now going to cross the quaking bog, and gothrough the burning forest. i must then enter the cave of terror andclimb the hill of glass, and drop from the top of it into the dead sea.""""i'll follow you,"" says she, ""for i engaged to mind you."" he thought toprevent her, but she was stiff as he was stout .",PAQ,val,who said i am all alone in the forest?,fair maid.,4,4,3,3,1,1,1,3,2
3,676,the-corpse-watchers,82,"about a week after, the second daughter went to seek her fortune, andshe didn't care for her mother's blessing no more nor her sister, andthe very same thing happened to her. she was left a grey flag by theside of the other.at last the youngest went off in search of the other two, and she tookcare to carry her mother's blessing with her. she shared her dinner withthe poor woman on the road, and she told her that she would watch overher.well, she got lodging in the same place as the others, and agreed tomind the corpse. she sat up by the fire, with the dog and cat, andamused herself with some apples and nuts the mistress had given her. shethought it a pity that the man under the table was a corpse, he was sohandsome.but at last he got up, and, says he, ""all alone, fair maid?"" and shewasn't long about an answer:  all alone i am not,  i've little dog douse, and pussy, my cat;  i've apples to roast and nuts to crack,  and all alone i am not.""ho, ho!"" says he, ""you're a girl of courage, though you wouldn't haveenough to follow me. i am now going to cross the quaking bog, and gothrough the burning forest. i must then enter the cave of terror andclimb the hill of glass, and drop from the top of it into the dead sea.""""i'll follow you,"" says she, ""for i engaged to mind you."" he thought toprevent her, but she was stiff as he was stout .",Ours,val,where did the maiden have to go?,the cave.,5,5,5,4,3,2,1,2,3
3,688,the-corpse-watchers,83,"out he sprang through the window, and she followed him, till they cameto the ""green hills,"" and then says he:  ""open, open, green hills and let the light of the green hills through.""  ""aye,"" says the girl, ""and let the fair maid too.""they opened, and the man and woman passed through, and there they wereon the edge of a bog.he trod lightly over the shaky bits of moss and sod; and while she wasthinking of how she'd get across, the old beggar appeared to her, butmuch nicer dressed, touched her shoes with a stick, and the soles spreada foot on each side. so she easily got over the shaky marsh. the burningwood was at the edge of the bog, and there the good fairy flung a damp,thick cloak over her, and through the flames she went, and a hair of herhead was not singed .",Ours,val,where did the girl and old beggar go to after they got into a room?,marsh.,5,4,3,4,1,1,1,3,2
3,844,the-king-of-the-ants,102,"when the hunt was over, in came a long procession with banners andstandards. they wore swords at their side and bore spears in theirhands, and came to a halt in the north-west corner of the room. theywere followed by several hundred serving-men. these brought with themcurtains and covers, tents and tent-poles, pots and kettles, cups andplates, tables and chairs. and after them some hundreds of otherservants carried in all sorts of fine dishes, the best that land andwater had to offer. and several hundred more ran to and fro withoutstopping, in order to guard the roads and carry messages .",Ours,val,what did the soldiers wear?,their side and bore spears.,5,4,4,2,4,2,3,0,2
3,855,the-king-of-the-ants,104,"then he ordered the head cook to cook the fish, and the most varieddishes were prepared with them. the odor of roasting fat and spicesfilled the whole room.and then the wearer of the scarlet hat in his arrogance, decided toamuse himself at the scholar's expense. so he pointed to him and said:""i know nothing at all about the writings and customs of the saintsand wise men, and still i am a king who is highly honored! yonderscholar spends his whole life toiling over his books and yet heremains poor and gets nowhere. if he could make up his mind to serveme faithfully as one of my officials, i might allow him to partake ofour meal.""this angered the scholar, and he took his book and struck at them. andthey all scattered, wriggling and crawling out of the door. hefollowed them and dug up the earth in the place where they haddisappeared. and there he found an ants' nest as large as a barrel, inwhich countless green ants were wriggling around. so he built a largefire and smoked them out .",PAQ,val,what did val take from the ants?,his book.,4,4,2,4,1,1,0,3,1
3,857,the-king-of-the-ants,104,"then he ordered the head cook to cook the fish, and the most varieddishes were prepared with them. the odor of roasting fat and spicesfilled the whole room.and then the wearer of the scarlet hat in his arrogance, decided toamuse himself at the scholar's expense. so he pointed to him and said:""i know nothing at all about the writings and customs of the saintsand wise men, and still i am a king who is highly honored! yonderscholar spends his whole life toiling over his books and yet heremains poor and gets nowhere. if he could make up his mind to serveme faithfully as one of my officials, i might allow him to partake ofour meal.""this angered the scholar, and he took his book and struck at them. andthey all scattered, wriggling and crawling out of the door. hefollowed them and dug up the earth in the place where they haddisappeared. and there he found an ants' nest as large as a barrel, inwhich countless green ants were wriggling around. so he built a largefire and smoked them out .",PAQ,val,what was the ant nest in val's book?,barrel.,4,4,4,1,1,1,3,3,3
3,860,the-king-of-the-ants,104,"then he ordered the head cook to cook the fish, and the most varieddishes were prepared with them. the odor of roasting fat and spicesfilled the whole room.and then the wearer of the scarlet hat in his arrogance, decided toamuse himself at the scholar's expense. so he pointed to him and said:""i know nothing at all about the writings and customs of the saintsand wise men, and still i am a king who is highly honored! yonderscholar spends his whole life toiling over his books and yet heremains poor and gets nowhere. if he could make up his mind to serveme faithfully as one of my officials, i might allow him to partake ofour meal.""this angered the scholar, and he took his book and struck at them. andthey all scattered, wriggling and crawling out of the door. hefollowed them and dug up the earth in the place where they haddisappeared. and there he found an ants' nest as large as a barrel, inwhich countless green ants were wriggling around. so he built a largefire and smoked them out .",Ours,val,where did the ants hide?,the door.,5,5,4,3,1,1,2,4,3
4,724,black-arts,86,"the wild people who dwell in the south-west are masters of many black arts. they often lure men of the middle kingdom to their country by promising them their daughters in marriage, but their promises are not to be trusted. once there was the son of a poor family, who agreed to labor for three years for one of the wild men in order to become his son-in-law .",PAQ,val,what do wild people lure men of the middle kingdom to their country?,daughters.,2,5,5,1,2,1,1,3,4
4,733,black-arts,87,"at the end of that time the wedding was celebrated, and the couple were given a little house for a home. but no sooner had they entered it than the wife warned her husband to be on his guard, since her parents did not like him, and would seek to do him harm. in accordance with the custom she entered the house first with a lighted lantern, but when the bridegroom followed her she had disappeared. and thus it went, day by day. during the daytime she was there, but when evening came she disappeared.and one day, not long after they had been married, his wife said to him: ""to-morrow morning my mother celebrates her birthday, and you must go to congratulate her. they will offer you tea and food. the tea you may drink, but be sure not to touch any of the food. keep this in mind!""so the following day the wife and husband went to her mother's home and offered their congratulations. her parents seemed highly pleased, and served them with tea and sweets. the son-in-law drank, but ate nothing, though his wife's parents, with kind words and friendly gestures, kept urging him to help himself. at last the son-in-law did not know what to do, and thought that surely they could mean him no ill. and seeing the fresh caught eels and crabs on the plate before him, he ate a little of them. his wife gave him a reproachful glance, and he offered some excuse for taking his leave .",Ours,val,where did the wife and husband go to celebrate her birthday?,her mother's home.,5,5,5,5,2,5,0,3,0
0,734,black-arts,87,"at the end of that time the wedding was celebrated, and the couple were given a little house for a home. but no sooner had they entered it than the wife warned her husband to be on his guard, since her parents did not like him, and would seek to do him harm. in accordance with the custom she entered the house first with a lighted lantern, but when the bridegroom followed her she had disappeared. and thus it went, day by day. during the daytime she was there, but when evening came she disappeared.and one day, not long after they had been married, his wife said to him: ""to-morrow morning my mother celebrates her birthday, and you must go to congratulate her. they will offer you tea and food. the tea you may drink, but be sure not to touch any of the food. keep this in mind!""so the following day the wife and husband went to her mother's home and offered their congratulations. her parents seemed highly pleased, and served them with tea and sweets. the son-in-law drank, but ate nothing, though his wife's parents, with kind words and friendly gestures, kept urging him to help himself. at last the son-in-law did not know what to do, and thought that surely they could mean him no ill. and seeing the fresh caught eels and crabs on the plate before him, he ate a little of them. his wife gave him a reproachful glance, and he offered some excuse for taking his leave .",Ours,val,how did the wife's parents feel when they saw her husband eat a little of their food?,seemed highly pleased.,5,5,3,5,2,1,0,3,2
0,735,black-arts,88,"and one day, not long after they had been married, his wife said to him: ""to-morrow morning my mother celebrates her birthday, and you must go to congratulate her. they will offer you tea and food. the tea you may drink, but be sure not to touch any of the food. keep this in mind!""so the following day the wife and husband went to her mother's home and offered their congratulations. her parents seemed highly pleased, and served them with tea and sweets. the son-in-law drank, but ate nothing, though his wife's parents, with kind words and friendly gestures, kept urging him to help himself. at last the son-in-law did not know what to do, and thought that surely they could mean him no ill. and seeing the fresh caught eels and crabs on the plate before him, he ate a little of them. his wife gave him a reproachful glance, and he offered some excuse for taking his leave.but still he did not believe her, until he suddenly felt terrible pains, which soon grew unbearable, so that he fell to the ground unconscious. his wife at once hung him up by the feet from the beam of the roof, and put a panful of glowing charcoal under his body, and a great jar of water, into which she had poured sesame oil, in front of the fire, directly below his mouth. and when the fire had heated him thoroughly, he suddenly opened his mouth-and can you imagine what came out of it? a squirming, crawling mass of poisonous worms, centipedes, toads and tadpoles, who all fell into the jar of water. then his wife untied him, carried him to bed, and gave him wine mingled with realgar to drink. then he recovered.""what you ate in the belief that they were eels and crabs,"" said his wife, ""were nothing but toads and tadpoles, and the birthday noodles were poisonous worms and centipedes. but you must continue to be careful. my parents know that you have not died, and they will think up other evil plans.""a few days later his father-in-law said to him: ""there is a large tree growing on the precipice which juts over the cave. in it is the nest of the phenix. you are still young and able to climb, so go there quickly and fetch me the eggs!""his son-in-law went home and told his wife .",groundtruth,val,why did the wife tell her her husband to not touch any of the food at her mother's birthday celebration ?,her parents had evil plans .,5,5,5,2,5,5,3,0,0
0,737,black-arts,88,"and one day, not long after they had been married, his wife said to him: ""to-morrow morning my mother celebrates her birthday, and you must go to congratulate her. they will offer you tea and food. the tea you may drink, but be sure not to touch any of the food. keep this in mind!""so the following day the wife and husband went to her mother's home and offered their congratulations. her parents seemed highly pleased, and served them with tea and sweets. the son-in-law drank, but ate nothing, though his wife's parents, with kind words and friendly gestures, kept urging him to help himself. at last the son-in-law did not know what to do, and thought that surely they could mean him no ill. and seeing the fresh caught eels and crabs on the plate before him, he ate a little of them. his wife gave him a reproachful glance, and he offered some excuse for taking his leave.but still he did not believe her, until he suddenly felt terrible pains, which soon grew unbearable, so that he fell to the ground unconscious. his wife at once hung him up by the feet from the beam of the roof, and put a panful of glowing charcoal under his body, and a great jar of water, into which she had poured sesame oil, in front of the fire, directly below his mouth. and when the fire had heated him thoroughly, he suddenly opened his mouth-and can you imagine what came out of it? a squirming, crawling mass of poisonous worms, centipedes, toads and tadpoles, who all fell into the jar of water. then his wife untied him, carried him to bed, and gave him wine mingled with realgar to drink. then he recovered.""what you ate in the belief that they were eels and crabs,"" said his wife, ""were nothing but toads and tadpoles, and the birthday noodles were poisonous worms and centipedes. but you must continue to be careful. my parents know that you have not died, and they will think up other evil plans.""a few days later his father-in-law said to him: ""there is a large tree growing on the precipice which juts over the cave. in it is the nest of the phenix. you are still young and able to climb, so go there quickly and fetch me the eggs!""his son-in-law went home and told his wife .",PAQ,val,what did val's wife say were the worms and centipedes?,toads and tadpoles.,5,5,1,4,2,1,1,3,0
4,739,black-arts,88,"and one day, not long after they had been married, his wife said to him: ""to-morrow morning my mother celebrates her birthday, and you must go to congratulate her. they will offer you tea and food. the tea you may drink, but be sure not to touch any of the food. keep this in mind!""so the following day the wife and husband went to her mother's home and offered their congratulations. her parents seemed highly pleased, and served them with tea and sweets. the son-in-law drank, but ate nothing, though his wife's parents, with kind words and friendly gestures, kept urging him to help himself. at last the son-in-law did not know what to do, and thought that surely they could mean him no ill. and seeing the fresh caught eels and crabs on the plate before him, he ate a little of them. his wife gave him a reproachful glance, and he offered some excuse for taking his leave.but still he did not believe her, until he suddenly felt terrible pains, which soon grew unbearable, so that he fell to the ground unconscious. his wife at once hung him up by the feet from the beam of the roof, and put a panful of glowing charcoal under his body, and a great jar of water, into which she had poured sesame oil, in front of the fire, directly below his mouth. and when the fire had heated him thoroughly, he suddenly opened his mouth-and can you imagine what came out of it? a squirming, crawling mass of poisonous worms, centipedes, toads and tadpoles, who all fell into the jar of water. then his wife untied him, carried him to bed, and gave him wine mingled with realgar to drink. then he recovered.""what you ate in the belief that they were eels and crabs,"" said his wife, ""were nothing but toads and tadpoles, and the birthday noodles were poisonous worms and centipedes. but you must continue to be careful. my parents know that you have not died, and they will think up other evil plans.""a few days later his father-in-law said to him: ""there is a large tree growing on the precipice which juts over the cave. in it is the nest of the phenix. you are still young and able to climb, so go there quickly and fetch me the eggs!""his son-in-law went home and told his wife .",Ours,val,who was in the nest?,the phenix.,5,5,5,5,4,2,0,1,3
4,743,black-arts,89,"he had not as yet eaten half of the food and said: ""my hunger is satisfied.""then he took leave, and went off with his wife.""this is a serious matter,"" said the latter. ""you would not listen to my words, and now you will surely have to die!"" .",PAQ,val,how much of val's food did he eat?,half.,5,5,3,3,2,4,2,3,1
4,851,the-king-of-the-ants,103,"the scholar gradually accustomed himself to the sight. although themen were so very small he could distinguish everything quite clearly.before long, a bright colored banner appeared. behind it rode apersonage wearing a scarlet hat and garments of purple. he wassurrounded by an escort of several thousands. before him went runnerswith whips and rods to clear the way.then a man wearing an iron helmet and with a golden ax in his handcried out in a loud voice: ""his highness is graciously pleased to lookat the fish in the purple lake!"" whereupon the one who wore thescarlet hat got down from his horse, and, followed by a retinue ofseveral hundred men, approached the saucer which the scholar used forhis writing-ink. tents were put up on the edge of the saucer and abanquet was prepared. a great number of guests sat down to the table.musicians and dancers stood ready. there was a bright confusion ofmingled garments of purple and scarlet, crimson and green. pipes andflutes, fiddles and cymbals sounded, and the dancers moved in thedance. the music was very faint, and yet its melodies could be clearlydistinguished. all that was said, too, the table-talk and orders,questions and calls, could be quite distinctly heard .",Ours,val,who stood ready?,a great number of guests sat to the table.musicians.,4,5,2,5,3,5,1,2,3
4,852,the-king-of-the-ants,103,"the scholar gradually accustomed himself to the sight. although themen were so very small he could distinguish everything quite clearly.before long, a bright colored banner appeared. behind it rode apersonage wearing a scarlet hat and garments of purple. he wassurrounded by an escort of several thousands. before him went runnerswith whips and rods to clear the way.then a man wearing an iron helmet and with a golden ax in his handcried out in a loud voice: ""his highness is graciously pleased to lookat the fish in the purple lake!"" whereupon the one who wore thescarlet hat got down from his horse, and, followed by a retinue ofseveral hundred men, approached the saucer which the scholar used forhis writing-ink. tents were put up on the edge of the saucer and abanquet was prepared. a great number of guests sat down to the table.musicians and dancers stood ready. there was a bright confusion ofmingled garments of purple and scarlet, crimson and green. pipes andflutes, fiddles and cymbals sounded, and the dancers moved in thedance. the music was very faint, and yet its melodies could be clearlydistinguished. all that was said, too, the table-talk and orders,questions and calls, could be quite distinctly heard .",Ours,val,who came to look at the fish in purple lake?,a man wearing an iron helmet.,5,5,5,5,5,2,0,0,3
0,973,magic-apples,119,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste.as he was walking sadly along one fine day, it occurred to him to wishhimself where he would find the most beautiful princess in the world. nosooner had he thought of it than he was there. and it was a land whichhe had never yet seen, and a city in which he had never yet been. andthe king had a daughter, so handsome that he had never yet beheld herlike, and he wanted to have her on the spot. but she would have nothingto do with him, and was very haughty .",Ours,val,where did the prince wish to find a princess?,a city.,3,3,5,5,2,2,2,1,3
0,974,magic-apples,119,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste.as he was walking sadly along one fine day, it occurred to him to wishhimself where he would find the most beautiful princess in the world. nosooner had he thought of it than he was there. and it was a land whichhe had never yet seen, and a city in which he had never yet been. andthe king had a daughter, so handsome that he had never yet beheld herlike, and he wanted to have her on the spot. but she would have nothingto do with him, and was very haughty .",Ours,val,where did the youngest prince wish to find a princess?,a land.,5,5,5,5,2,1,0,3,4
0,995,magic-apples,121,"after they had eaten, the king's daughter said: ""o, do look at thehandsome apples up there on the tree! if you were really kind, you wouldfetch me down a couple of them!"" the youth was not lazy, and climbed up.but he had forgotten his table-cloth and his purse, and these she took.and while he was shaking down the apples his cap fell off. she at onceput it on and wished herself back in her own room, and there she wasthat minute.""you might have known it,"" said the youth to himself, and hurried downthe tree. he began to cry and did not know what to do. and as he wassitting there, he sampled the apples which he had thrown down. no soonerhad he tried one than he had a strange feeling in his head, and when helooked more closely, he had a pair of horns. ""well, now it can do me nomore harm,"" said he, and calmly went on eating the apples. but suddenlythe horns had disappeared, and he was as before. ""good enough!"" said theyouth. and with that he put the apples in his pocket, and set out tosearch for the king's daughter .",Ours,val,what happened because the youth was not lazy?,he forgotten his table - cloth and his purse.,5,5,1,4,5,4,1,0,3
