labeller_id,qa_id,story_name,section_id,section,source,split,question,answer,readability,relevancy_q,relevancy_a,readability_new,relevancy_q_new,relevancy_a_new,diff_readability,diff_relevancy_q,diff_relevancy_a
2,902,old-dschang,110,"but he only wished to mock the old man's folly, for he knew that the latter could not give him anything of the kind. the match-maker went to old dschang and delivered the message. and he made no objection; but at once brought the exact quantity of gold and jewels to sir we's house. the latter was very much frightened and when his wife heard of it, she began to weep and wail loudly. but the girl encouraged her mother: ""my father has given his word now and cannot break it. i will know how to bear my fate.""so sir we's daughter was married to old dschang. but even after the wedding the latter did not give up his work as a gardener. he spaded the field and sold vegetables as usual, and his wife had to fetch water and build the kitchen fire herself. but she did her work without false shame and, though her relatives reproached her, she continued to do so .",PAQ,val,what did the matchmaker bring to sir we's house?,gold and jewels.,5,5,5,5.0,2.0,2.0,0,3,3
2,903,old-dschang,110,"but he only wished to mock the old man's folly, for he knew that the latter could not give him anything of the kind. the match-maker went to old dschang and delivered the message. and he made no objection; but at once brought the exact quantity of gold and jewels to sir we's house. the latter was very much frightened and when his wife heard of it, she began to weep and wail loudly. but the girl encouraged her mother: ""my father has given his word now and cannot break it. i will know how to bear my fate.""so sir we's daughter was married to old dschang. but even after the wedding the latter did not give up his work as a gardener. he spaded the field and sold vegetables as usual, and his wife had to fetch water and build the kitchen fire herself. but she did her work without false shame and, though her relatives reproached her, she continued to do so .",PAQ,val,who did the matchmaker marry?,old dschang.,5,1,1,5.0,2.0,2.0,0,1,1
2,904,old-dschang,110,"but he only wished to mock the old man's folly, for he knew that the latter could not give him anything of the kind. the match-maker went to old dschang and delivered the message. and he made no objection; but at once brought the exact quantity of gold and jewels to sir we's house. the latter was very much frightened and when his wife heard of it, she began to weep and wail loudly. but the girl encouraged her mother: ""my father has given his word now and cannot break it. i will know how to bear my fate.""so sir we's daughter was married to old dschang. but even after the wedding the latter did not give up his work as a gardener. he spaded the field and sold vegetables as usual, and his wife had to fetch water and build the kitchen fire herself. but she did her work without false shame and, though her relatives reproached her, she continued to do so .",Ours,val,who was very frightened when she heard of the gold and jewels?,his wife.,5,1,1,5.0,5.0,1.0,0,4,0
2,905,old-dschang,110,"but he only wished to mock the old man's folly, for he knew that the latter could not give him anything of the kind. the match-maker went to old dschang and delivered the message. and he made no objection; but at once brought the exact quantity of gold and jewels to sir we's house. the latter was very much frightened and when his wife heard of it, she began to weep and wail loudly. but the girl encouraged her mother: ""my father has given his word now and cannot break it. i will know how to bear my fate.""so sir we's daughter was married to old dschang. but even after the wedding the latter did not give up his work as a gardener. he spaded the field and sold vegetables as usual, and his wife had to fetch water and build the kitchen fire herself. but she did her work without false shame and, though her relatives reproached her, she continued to do so .",Ours,val,what did sir we's daughter marry to?,a gardener.,3,5,5,3.0,4.0,3.0,0,1,2
2,906,old-dschang,110,"but he only wished to mock the old man's folly, for he knew that the latter could not give him anything of the kind. the match-maker went to old dschang and delivered the message. and he made no objection; but at once brought the exact quantity of gold and jewels to sir we's house. the latter was very much frightened and when his wife heard of it, she began to weep and wail loudly. but the girl encouraged her mother: ""my father has given his word now and cannot break it. i will know how to bear my fate.""so sir we's daughter was married to old dschang. but even after the wedding the latter did not give up his work as a gardener. he spaded the field and sold vegetables as usual, and his wife had to fetch water and build the kitchen fire herself. but she did her work without false shame and, though her relatives reproached her, she continued to do so .",Ours,val,what did sir we's daughter do after the wedding?,he spaded the field.,5,5,1,5.0,5.0,1.0,0,0,0
3,125,the-sea-king-gift,17,"there was once a fisherman who was called salmon, and his christian namewas matte. he lived by the shore of the big sea; where else could helive? he had a wife called maie; could you find a better name for her?in winter they dwelt in a little cottage by the shore, but in springthey flitted to a red rock out in the sea and stayed there the wholesummer until it was autumn. the cottage on the rock was even smallerthan the other; it had a wooden bolt instead of an iron lock to thedoor, a stone hearth, a flagstaff, and a weather-cock on the roof.the rock was called ahtola, and was not larger than the market-placeof a town. between the crevices there grew a little rowan tree and fouralder bushes. heaven only knows how they ever came there; perhaps theywere brought by the winter storms. besides that, there flourished sometufts of velvety grass, some scattered reeds, two plants of the yellowherb called tansy, four of a red flower, and a pretty white one; but thetreasures of the rock consisted of three roots of garlic, which maie hadput in a cleft. rock walls sheltered them on the north side, and thesun shone on them on the south. this does not seem much, but it sufficedmaie for a herb plot .",groundtruth,test,"who was called salmon, and his christian name was matte ?",a fisherman .,4,4,5,4,5,5,0,1,0
3,126,the-sea-king-gift,17,"there was once a fisherman who was called salmon, and his christian namewas matte. he lived by the shore of the big sea; where else could helive? he had a wife called maie; could you find a better name for her?in winter they dwelt in a little cottage by the shore, but in springthey flitted to a red rock out in the sea and stayed there the wholesummer until it was autumn. the cottage on the rock was even smallerthan the other; it had a wooden bolt instead of an iron lock to thedoor, a stone hearth, a flagstaff, and a weather-cock on the roof.the rock was called ahtola, and was not larger than the market-placeof a town. between the crevices there grew a little rowan tree and fouralder bushes. heaven only knows how they ever came there; perhaps theywere brought by the winter storms. besides that, there flourished sometufts of velvety grass, some scattered reeds, two plants of the yellowherb called tansy, four of a red flower, and a pretty white one; but thetreasures of the rock consisted of three roots of garlic, which maie hadput in a cleft. rock walls sheltered them on the north side, and thesun shone on them on the south. this does not seem much, but it sufficedmaie for a herb plot .",groundtruth,test,where did the fisherman live ?,by the shore of the big sea .,5,5,5,5,5,5,0,0,0
3,127,the-sea-king-gift,17,"there was once a fisherman who was called salmon, and his christian namewas matte. he lived by the shore of the big sea; where else could helive? he had a wife called maie; could you find a better name for her?in winter they dwelt in a little cottage by the shore, but in springthey flitted to a red rock out in the sea and stayed there the wholesummer until it was autumn. the cottage on the rock was even smallerthan the other; it had a wooden bolt instead of an iron lock to thedoor, a stone hearth, a flagstaff, and a weather-cock on the roof.the rock was called ahtola, and was not larger than the market-placeof a town. between the crevices there grew a little rowan tree and fouralder bushes. heaven only knows how they ever came there; perhaps theywere brought by the winter storms. besides that, there flourished sometufts of velvety grass, some scattered reeds, two plants of the yellowherb called tansy, four of a red flower, and a pretty white one; but thetreasures of the rock consisted of three roots of garlic, which maie hadput in a cleft. rock walls sheltered them on the north side, and thesun shone on them on the south. this does not seem much, but it sufficedmaie for a herb plot .",groundtruth,test,where did matte and maie live during the winter ?,in a little cottage by the shore .,5,5,5,5,5,5,0,0,0
3,128,the-sea-king-gift,17,"there was once a fisherman who was called salmon, and his christian namewas matte. he lived by the shore of the big sea; where else could helive? he had a wife called maie; could you find a better name for her?in winter they dwelt in a little cottage by the shore, but in springthey flitted to a red rock out in the sea and stayed there the wholesummer until it was autumn. the cottage on the rock was even smallerthan the other; it had a wooden bolt instead of an iron lock to thedoor, a stone hearth, a flagstaff, and a weather-cock on the roof.the rock was called ahtola, and was not larger than the market-placeof a town. between the crevices there grew a little rowan tree and fouralder bushes. heaven only knows how they ever came there; perhaps theywere brought by the winter storms. besides that, there flourished sometufts of velvety grass, some scattered reeds, two plants of the yellowherb called tansy, four of a red flower, and a pretty white one; but thetreasures of the rock consisted of three roots of garlic, which maie hadput in a cleft. rock walls sheltered them on the north side, and thesun shone on them on the south. this does not seem much, but it sufficedmaie for a herb plot .",groundtruth,test,where did matte and maie live during the spring ?,a red rock out in the sea .,5,5,5,3,5,4,2,0,1
3,129,the-sea-king-gift,17,"there was once a fisherman who was called salmon, and his christian namewas matte. he lived by the shore of the big sea; where else could helive? he had a wife called maie; could you find a better name for her?in winter they dwelt in a little cottage by the shore, but in springthey flitted to a red rock out in the sea and stayed there the wholesummer until it was autumn. the cottage on the rock was even smallerthan the other; it had a wooden bolt instead of an iron lock to thedoor, a stone hearth, a flagstaff, and a weather-cock on the roof.the rock was called ahtola, and was not larger than the market-placeof a town. between the crevices there grew a little rowan tree and fouralder bushes. heaven only knows how they ever came there; perhaps theywere brought by the winter storms. besides that, there flourished sometufts of velvety grass, some scattered reeds, two plants of the yellowherb called tansy, four of a red flower, and a pretty white one; but thetreasures of the rock consisted of three roots of garlic, which maie hadput in a cleft. rock walls sheltered them on the north side, and thesun shone on them on the south. this does not seem much, but it sufficedmaie for a herb plot .",PAQ,test,what was the name of the fisherman who lived by the shore of the sea?,salmon.,5,4,5,4,5,4,1,1,1
3,130,the-sea-king-gift,17,"there was once a fisherman who was called salmon, and his christian namewas matte. he lived by the shore of the big sea; where else could helive? he had a wife called maie; could you find a better name for her?in winter they dwelt in a little cottage by the shore, but in springthey flitted to a red rock out in the sea and stayed there the wholesummer until it was autumn. the cottage on the rock was even smallerthan the other; it had a wooden bolt instead of an iron lock to thedoor, a stone hearth, a flagstaff, and a weather-cock on the roof.the rock was called ahtola, and was not larger than the market-placeof a town. between the crevices there grew a little rowan tree and fouralder bushes. heaven only knows how they ever came there; perhaps theywere brought by the winter storms. besides that, there flourished sometufts of velvety grass, some scattered reeds, two plants of the yellowherb called tansy, four of a red flower, and a pretty white one; but thetreasures of the rock consisted of three roots of garlic, which maie hadput in a cleft. rock walls sheltered them on the north side, and thesun shone on them on the south. this does not seem much, but it sufficedmaie for a herb plot .",PAQ,test,what was the name of the red rock by the sea?,ahtola.,5,5,5,4,5,5,1,0,0
3,131,the-sea-king-gift,17,"there was once a fisherman who was called salmon, and his christian namewas matte. he lived by the shore of the big sea; where else could helive? he had a wife called maie; could you find a better name for her?in winter they dwelt in a little cottage by the shore, but in springthey flitted to a red rock out in the sea and stayed there the wholesummer until it was autumn. the cottage on the rock was even smallerthan the other; it had a wooden bolt instead of an iron lock to thedoor, a stone hearth, a flagstaff, and a weather-cock on the roof.the rock was called ahtola, and was not larger than the market-placeof a town. between the crevices there grew a little rowan tree and fouralder bushes. heaven only knows how they ever came there; perhaps theywere brought by the winter storms. besides that, there flourished sometufts of velvety grass, some scattered reeds, two plants of the yellowherb called tansy, four of a red flower, and a pretty white one; but thetreasures of the rock consisted of three roots of garlic, which maie hadput in a cleft. rock walls sheltered them on the north side, and thesun shone on them on the south. this does not seem much, but it sufficedmaie for a herb plot .",PAQ,test,what was the christian name of the fisherman who lived by the shore of the big?,matte.,5,4,5,3,5,5,2,1,0
3,132,the-sea-king-gift,17,"there was once a fisherman who was called salmon, and his christian namewas matte. he lived by the shore of the big sea; where else could helive? he had a wife called maie; could you find a better name for her?in winter they dwelt in a little cottage by the shore, but in springthey flitted to a red rock out in the sea and stayed there the wholesummer until it was autumn. the cottage on the rock was even smallerthan the other; it had a wooden bolt instead of an iron lock to thedoor, a stone hearth, a flagstaff, and a weather-cock on the roof.the rock was called ahtola, and was not larger than the market-placeof a town. between the crevices there grew a little rowan tree and fouralder bushes. heaven only knows how they ever came there; perhaps theywere brought by the winter storms. besides that, there flourished sometufts of velvety grass, some scattered reeds, two plants of the yellowherb called tansy, four of a red flower, and a pretty white one; but thetreasures of the rock consisted of three roots of garlic, which maie hadput in a cleft. rock walls sheltered them on the north side, and thesun shone on them on the south. this does not seem much, but it sufficedmaie for a herb plot .",Ours,test,where did maie put the roots of garlic?,a cleft.,3,4,4,3,5,5,0,1,1
3,133,the-sea-king-gift,17,"there was once a fisherman who was called salmon, and his christian namewas matte. he lived by the shore of the big sea; where else could helive? he had a wife called maie; could you find a better name for her?in winter they dwelt in a little cottage by the shore, but in springthey flitted to a red rock out in the sea and stayed there the wholesummer until it was autumn. the cottage on the rock was even smallerthan the other; it had a wooden bolt instead of an iron lock to thedoor, a stone hearth, a flagstaff, and a weather-cock on the roof.the rock was called ahtola, and was not larger than the market-placeof a town. between the crevices there grew a little rowan tree and fouralder bushes. heaven only knows how they ever came there; perhaps theywere brought by the winter storms. besides that, there flourished sometufts of velvety grass, some scattered reeds, two plants of the yellowherb called tansy, four of a red flower, and a pretty white one; but thetreasures of the rock consisted of three roots of garlic, which maie hadput in a cleft. rock walls sheltered them on the north side, and thesun shone on them on the south. this does not seem much, but it sufficedmaie for a herb plot .",Ours,test,who was called salmon?,a fisherman.,4,4,5,4,5,4,0,1,1
3,134,the-sea-king-gift,17,"there was once a fisherman who was called salmon, and his christian namewas matte. he lived by the shore of the big sea; where else could helive? he had a wife called maie; could you find a better name for her?in winter they dwelt in a little cottage by the shore, but in springthey flitted to a red rock out in the sea and stayed there the wholesummer until it was autumn. the cottage on the rock was even smallerthan the other; it had a wooden bolt instead of an iron lock to thedoor, a stone hearth, a flagstaff, and a weather-cock on the roof.the rock was called ahtola, and was not larger than the market-placeof a town. between the crevices there grew a little rowan tree and fouralder bushes. heaven only knows how they ever came there; perhaps theywere brought by the winter storms. besides that, there flourished sometufts of velvety grass, some scattered reeds, two plants of the yellowherb called tansy, four of a red flower, and a pretty white one; but thetreasures of the rock consisted of three roots of garlic, which maie hadput in a cleft. rock walls sheltered them on the north side, and thesun shone on them on the south. this does not seem much, but it sufficedmaie for a herb plot .",Ours,test,where did the fisherman and his wife live in spring?,a red rock.,5,5,5,3,5,3,2,0,2
3,135,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",groundtruth,test,what did matte and maie fish for in the spring ?,salmon .,5,5,5,4,5,5,1,0,0
3,136,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",groundtruth,test,what did matte and maie fish for in the summer ?,herring .,5,5,5,4,5,5,1,0,0
3,137,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",groundtruth,test,what did matte and maie fish for in the winter ?,cod .,5,5,5,4,5,5,1,0,0
3,138,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",groundtruth,test,what did matte and maie do on saturdays ?,"sailed to the nearest town, sold their fish, and went to church on sunday .",5,5,3,5,5,3,0,0,0
3,139,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",groundtruth,test,who was matte's and maie's little yellow-brown dog ?,prince .,4,4,5,3,5,5,1,1,0
3,140,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",groundtruth,test,why were matte and maie alone for weeks at a time ?,"the rock laid far away from the land, and there were no green islets or human habitations for miles round .",5,5,5,5,5,5,0,0,0
3,141,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",groundtruth,test,"who were industrious, hard-working folk, happy and contented in their poor hut ?",matte and maie .,4,4,5,4,5,5,0,1,0
3,142,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",groundtruth,test,what did matte and maie buy with their leftover salt ?,"tobacco for the old man, and a pound or two of coffee for his wife .",5,5,5,5,5,5,0,0,0
3,143,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",groundtruth,test,what did maie long for ?,a cow .,4,4,5,4,5,5,0,1,0
3,144,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",PAQ,test,when did the matte and maie go to church?,sunday.,5,5,5,3,5,5,2,0,0
3,145,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",PAQ,test,in what season did matte and maie believe all good things go in?,threes.,3,3,2,2,2,2,1,1,0
3,146,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",PAQ,test,what kind of fish did matte and maie fish for in summer?,herring.,5,5,5,4,5,5,1,0,0
3,147,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",Ours,test,why did there not appear any human habitations for miles round?,for the rock lay far away from the land.,5,4,2,5,5,5,0,1,3
